datetime,close_spy,close_qqq
2015-03-24 05:00:00,208.82,107.93
2015-03-25 05:00:00,205.76,105.46
2015-03-26 05:00:00,205.27,105.1
2015-03-27 05:00:00,205.74,105.52
2015-03-30 05:00:00,208.25,106.73
2015-03-31 05:00:00,206.43,105.6
2015-04-01 05:00:00,205.7,105.05
2015-04-02 05:00:00,206.435,105.12
2015-04-06 05:00:00,207.83,105.98
2015-04-07 05:00:00,207.28,105.8
2015-04-08 05:00:00,207.975,106.64
2015-04-09 05:00:00,208.9,107.31
2015-04-10 05:00:00,210.04,107.75
2015-04-13 05:00:00,209.09,107.48
2015-04-14 05:00:00,209.49,107.17
2015-04-15 05:00:00,210.43,107.84
2015-04-16 05:00:00,210.37,107.69
2015-04-17 05:00:00,207.95,106.01
2015-04-20 05:00:00,209.85,107.6
2015-04-21 05:00:00,209.6,108.06
2015-04-22 05:00:00,210.63,108.65
2015-04-23 05:00:00,211.16,109.06
2015-04-24 05:00:00,211.6499,110.54
2015-04-27 05:00:00,210.77,110.26
2015-04-28 05:00:00,211.44,110.04
2015-04-29 05:00:00,210.57,109.35
2015-04-30 05:00:00,208.46,107.63
2015-05-01 05:00:00,210.72,109.05
2015-05-04 05:00:00,211.32,109.23
2015-05-05 05:00:00,208.9,107.45
2015-05-06 05:00:00,208.04,106.71
2015-05-07 05:00:00,208.87,107.35
2015-05-08 05:00:00,211.62,108.69
2015-05-11 05:00:00,210.605,108.27
2015-05-12 05:00:00,209.98,107.78
2015-05-13 05:00:00,210.02,108.0
2015-05-14 05:00:00,212.21,109.58
2015-05-15 05:00:00,212.44,109.58
2015-05-18 05:00:00,213.1,110.06
2015-05-19 05:00:00,213.03,109.94
2015-05-20 05:00:00,212.88,110.01
2015-05-21 05:00:00,213.5,110.58
2015-05-22 05:00:00,212.99,110.47
2015-05-26 05:00:00,210.7,109.2
2015-05-27 05:00:00,212.7,110.96
2015-05-28 05:00:00,212.46,110.71
2015-05-29 05:00:00,211.14,110.05
2015-06-01 05:00:00,211.57,110.42
2015-06-02 05:00:00,211.36,110.07
2015-06-03 05:00:00,211.92,110.4
2015-06-04 05:00:00,210.1292,109.56
2015-06-05 05:00:00,209.77,109.3
2015-06-08 05:00:00,208.48,108.19
2015-06-09 05:00:00,208.45,108.01
2015-06-10 05:00:00,210.95,109.49
2015-06-11 05:00:00,211.63,109.65
2015-06-12 05:00:00,210.01,108.75
2015-06-15 05:00:00,209.11,108.21
2015-06-16 05:00:00,210.25,108.8
2015-06-17 05:00:00,210.59,109.1
2015-06-18 05:00:00,212.78,110.69
2015-06-19 05:00:00,210.81,109.89
2015-06-22 05:00:00,211.89,110.7
2015-06-23 05:00:00,212.04,110.79
2015-06-24 05:00:00,210.5,110.22
2015-06-25 05:00:00,209.86,110.0
2015-06-26 05:00:00,209.82,109.27
2015-06-29 05:00:00,205.42,106.69
2015-06-30 05:00:00,205.85,107.07
2015-07-01 05:00:00,207.5,107.92
2015-07-02 05:00:00,207.31,107.95
2015-07-06 05:00:00,206.72,107.7
2015-07-07 05:00:00,208.02,107.97
2015-07-08 05:00:00,204.53,106.09
2015-07-09 05:00:00,204.9,106.03
2015-07-10 05:00:00,207.48,107.65
2015-07-13 05:00:00,209.77,109.54
2015-07-14 05:00:00,210.68,110.26
2015-07-15 05:00:00,210.61,110.38
2015-07-16 05:00:00,212.3,111.94
2015-07-17 05:00:00,212.48,113.59
2015-07-20 05:00:00,212.59,113.98
2015-07-21 05:00:00,211.75,113.91
2015-07-22 05:00:00,211.37,112.62
2015-07-23 05:00:00,210.18,112.2
2015-07-24 05:00:00,208.0,111.1
2015-07-27 05:00:00,206.79,110.18
2015-07-28 05:00:00,209.33,111.13
2015-07-29 05:00:00,210.77,111.55
2015-07-30 05:00:00,210.82,112.08
2015-07-31 05:00:00,210.5,111.95
2015-08-03 05:00:00,209.79,111.6
2015-08-04 05:00:00,209.38,111.39
2015-08-05 05:00:00,210.07,112.25
2015-08-06 05:00:00,208.35,110.45
2015-08-07 05:00:00,207.95,110.31
2015-08-10 05:00:00,210.57,111.57
2015-08-11 05:00:00,208.67,110.14
2015-08-12 05:00:00,208.92,110.52
2015-08-13 05:00:00,208.66,110.34
2015-08-14 05:00:00,209.42,110.51
2015-08-17 05:00:00,210.59,111.43
2015-08-18 05:00:00,209.98,110.86
2015-08-19 05:00:00,208.32,110.13
2015-08-20 05:00:00,203.97,107.08
2015-08-21 05:00:00,197.63,102.4
2015-08-24 05:00:00,189.55,98.46
2015-08-25 05:00:00,187.27,98.09
2015-08-26 05:00:00,194.46,103.03
2015-08-27 05:00:00,199.27,105.64
2015-08-28 05:00:00,199.28,105.62
2015-08-31 05:00:00,197.67,104.31
2015-09-01 05:00:00,191.77,101.05
2015-09-02 05:00:00,195.41,103.9
2015-09-03 05:00:00,195.55,103.39
2015-09-04 05:00:00,192.59,102.16
2015-09-08 05:00:00,197.43,105.04
2015-09-09 05:00:00,194.79,103.86
2015-09-10 05:00:00,195.85,104.99
2015-09-11 05:00:00,196.74,105.57
2015-09-14 05:00:00,196.01,105.25
2015-09-15 05:00:00,198.46,106.49
2015-09-16 05:00:00,200.18,107.09
2015-09-17 05:00:00,199.73,107.13
2015-09-18 05:00:00,195.45,105.35
2015-09-21 05:00:00,196.46,105.68
2015-09-22 05:00:00,193.91,104.1
2015-09-23 05:00:00,193.6,104.18
2015-09-24 05:00:00,192.9,103.8
2015-09-25 05:00:00,192.85,102.92
2015-09-28 05:00:00,188.01,99.99
2015-09-29 05:00:00,188.12,99.47
2015-09-30 05:00:00,191.63,101.76
2015-10-01 05:00:00,192.13,102.22
2015-10-02 05:00:00,195.0,104.01
2015-10-05 05:00:00,198.47,105.5
2015-10-06 05:00:00,197.79,105.0
2015-10-07 05:00:00,199.41,105.63
2015-10-08 05:00:00,201.21,106.05
2015-10-09 05:00:00,201.33,106.53
2015-10-12 05:00:00,201.52,106.79
2015-10-13 05:00:00,200.25,106.1
2015-10-14 05:00:00,199.29,105.93
2015-10-15 05:00:00,202.35,107.67
2015-10-16 05:00:00,203.27,108.12
2015-10-19 05:00:00,203.37,108.74
2015-10-20 05:00:00,203.09,108.18
2015-10-21 05:00:00,201.85,107.52
2015-10-22 05:00:00,205.26,109.71
2015-10-23 05:00:00,207.51,112.78
2015-10-26 05:00:00,207.0,112.85
2015-10-27 05:00:00,206.6,113.08
2015-10-28 05:00:00,208.95,114.02
2015-10-29 05:00:00,208.83,113.84
2015-10-30 05:00:00,207.93,113.33
2015-11-02 06:00:00,210.39,114.61
2015-11-03 06:00:00,211.0,115.01
2015-11-04 06:00:00,210.36,115.02
2015-11-05 06:00:00,210.15,114.71
2015-11-06 06:00:00,210.04,114.79
2015-11-09 06:00:00,208.08,113.57
2015-11-10 06:00:00,208.56,113.28
2015-11-11 06:00:00,207.74,113.14
2015-11-12 06:00:00,204.84,112.04
2015-11-13 06:00:00,202.54,109.84
2015-11-16 06:00:00,205.62,111.42
2015-11-17 06:00:00,205.47,111.49
2015-11-18 06:00:00,208.73,113.63
2015-11-19 06:00:00,208.55,113.71
2015-11-20 06:00:00,209.3108,114.48
2015-11-23 06:00:00,209.07,114.15
2015-11-24 06:00:00,209.35,114.05
2015-11-25 06:00:00,209.32,114.15
2015-11-27 06:00:00,209.56,114.31
2015-11-30 06:00:00,208.69,114.02
2015-12-01 06:00:00,210.68,115.16
2015-12-02 06:00:00,208.529,114.45
2015-12-03 06:00:00,205.61,112.51
2015-12-04 06:00:00,209.62,115.14
2015-12-07 06:00:00,208.35,114.62
2015-12-08 06:00:00,206.949,114.63
2015-12-09 06:00:00,205.34,112.89
2015-12-10 06:00:00,205.87,113.4
2015-12-11 06:00:00,201.88,110.79
2015-12-14 06:00:00,202.9008,111.63
2015-12-15 06:00:00,205.0308,112.31
2015-12-16 06:00:00,208.03,113.98
2015-12-17 06:00:00,204.86,112.32
2015-12-18 06:00:00,200.0208,109.83
2015-12-21 06:00:00,201.67,111.05
2015-12-22 06:00:00,203.5,111.78
2015-12-23 06:00:00,206.02,112.61
2015-12-24 06:00:00,205.68,112.59
2015-12-28 06:00:00,205.21,112.53
2015-12-29 06:00:00,207.4,114.3
2015-12-30 06:00:00,205.93,113.27
2015-12-31 06:00:00,203.87,111.86
2016-01-04 06:00:00,201.0192,109.5
2016-01-05 06:00:00,201.36,109.31
2016-01-06 06:00:00,198.82,108.26
2016-01-07 06:00:00,194.05,104.87
2016-01-08 06:00:00,191.923,104.01
2016-01-11 06:00:00,192.11,104.33
2016-01-12 06:00:00,193.6608,105.54
2016-01-13 06:00:00,188.83,101.9
2016-01-14 06:00:00,191.88,104.07
2016-01-15 06:00:00,187.81,100.84
2016-01-19 06:00:00,188.06,101.06
2016-01-20 06:00:00,185.65,100.75
2016-01-21 06:00:00,186.69,100.85
2016-01-22 06:00:00,190.52,103.77
2016-01-25 06:00:00,187.64,102.23
2016-01-26 06:00:00,190.2,103.15
2016-01-27 06:00:00,188.13,100.58
2016-01-28 06:00:00,189.11,102.0
2016-01-29 06:00:00,193.7208,104.13
2016-02-01 06:00:00,193.65,104.41
2016-02-02 06:00:00,190.16,102.15
2016-02-03 06:00:00,191.3,101.66
2016-02-04 06:00:00,191.6,101.65
2016-02-05 06:00:00,187.95,98.12
2016-02-08 06:00:00,185.42,96.62
2016-02-09 06:00:00,185.43,96.32
2016-02-10 06:00:00,185.27,96.69
2016-02-11 06:00:00,182.86,96.55
2016-02-12 06:00:00,186.63,98.02
2016-02-16 06:00:00,189.78,100.23
2016-02-17 06:00:00,192.88,102.5
2016-02-18 06:00:00,192.09,101.33
2016-02-19 06:00:00,192.0,101.63
2016-02-22 06:00:00,194.78,103.28
2016-02-23 06:00:00,192.32,101.58
2016-02-24 06:00:00,193.2,102.55
2016-02-25 06:00:00,195.54,103.56
2016-02-26 06:00:00,195.0892,103.43
2016-02-29 06:00:00,193.56,102.5
2016-03-01 06:00:00,198.11,105.79
2016-03-02 06:00:00,199.0,105.83
2016-03-03 06:00:00,199.775,105.63
2016-03-04 06:00:00,200.43,105.67
2016-03-07 06:00:00,200.59,105.02
2016-03-08 06:00:00,198.4,104.15
2016-03-09 06:00:00,199.38,104.82
2016-03-10 06:00:00,199.54,104.66
2016-03-11 06:00:00,202.76,106.49
2016-03-14 05:00:00,202.5,106.67
2016-03-15 05:00:00,202.17,106.63
2016-03-16 05:00:00,203.34,107.58
2016-03-17 05:00:00,204.63,107.52
2016-03-18 05:00:00,204.38,107.37
2016-03-21 05:00:00,204.67,107.79
2016-03-22 05:00:00,204.56,108.12
2016-03-23 05:00:00,203.2092,107.23
2016-03-24 05:00:00,203.12,107.26
2016-03-28 05:00:00,203.24,107.11
2016-03-29 05:00:00,205.1208,108.83
2016-03-30 05:00:00,206.02,109.36
2016-03-31 05:00:00,205.52,109.2
2016-04-01 05:00:00,206.92,110.36
2016-04-04 05:00:00,206.25,109.94
2016-04-05 05:00:00,204.1892,108.88
2016-04-06 05:00:00,206.42,110.67
2016-04-07 05:00:00,203.95,109.08
2016-04-08 05:00:00,204.4992,109.0
2016-04-11 05:00:00,204.0201,108.6
2016-04-12 05:00:00,205.92,109.51
2016-04-13 05:00:00,208.0008,110.91
2016-04-14 05:00:00,208.01,110.92
2016-04-15 05:00:00,207.78,110.64
2016-04-18 05:00:00,209.2392,111.23
2016-04-19 05:00:00,209.9,110.55
2016-04-20 05:00:00,210.1,110.64
2016-04-21 05:00:00,208.97,110.65
2016-04-22 05:00:00,208.97,108.98
2016-04-25 05:00:00,208.61,108.98
2016-04-26 05:00:00,208.9192,108.45
2016-04-27 05:00:00,209.35,107.58
2016-04-28 05:00:00,207.4475,106.28
2016-04-29 05:00:00,206.3308,105.72
2016-05-02 05:00:00,207.97,106.72
2016-05-03 05:00:00,206.1592,105.73
2016-05-04 05:00:00,205.01,105.05
2016-05-05 05:00:00,204.97,105.02
2016-05-06 05:00:00,205.72,105.58
2016-05-09 05:00:00,205.8892,105.88
2016-05-10 05:00:00,208.45,107.33
2016-05-11 05:00:00,206.5,106.36
2016-05-12 05:00:00,206.56,105.89
2016-05-13 05:00:00,204.76,105.5
2016-05-16 05:00:00,206.78,106.82
2016-05-17 05:00:00,204.8508,105.48
2016-05-18 05:00:00,204.91,105.86
2016-05-19 05:00:00,204.2,105.31
2016-05-20 05:00:00,205.49,106.47
2016-05-23 05:00:00,205.21,106.33
2016-05-24 05:00:00,207.87,108.46
2016-05-25 05:00:00,209.28,109.24
2016-05-26 05:00:00,209.34,109.56
2016-05-27 05:00:00,210.24,110.13
2016-05-31 05:00:00,209.84,110.34
2016-06-01 05:00:00,210.27,110.35
2016-06-02 05:00:00,210.91,110.58
2016-06-03 05:00:00,210.28,110.06
2016-06-06 05:00:00,211.35,110.46
2016-06-07 05:00:00,211.68,110.18
2016-06-08 05:00:00,212.37,110.37
2016-06-09 05:00:00,212.08,110.19
2016-06-10 05:00:00,210.07,108.94
2016-06-13 05:00:00,208.4492,108.03
2016-06-14 05:00:00,208.04,108.03
2016-06-15 05:00:00,207.75,107.72
2016-06-16 05:00:00,208.37,108.04
2016-06-17 05:00:00,206.52,106.49
2016-06-20 05:00:00,207.85,107.16
2016-06-21 05:00:00,208.44,107.5
2016-06-22 05:00:00,208.1,107.24
2016-06-23 05:00:00,210.81,108.77
2016-06-24 05:00:00,203.13,104.29
2016-06-27 05:00:00,199.6,102.22
2016-06-28 05:00:00,203.1997,104.46
2016-06-29 05:00:00,206.66,106.31
2016-06-30 05:00:00,209.475,107.54
2016-07-01 05:00:00,209.9208,108.08
2016-07-05 05:00:00,208.41,107.42
2016-07-06 05:00:00,209.66,108.3
2016-07-07 05:00:00,209.526,108.62
2016-07-08 05:00:00,212.65,110.3
2016-07-11 05:00:00,213.4,110.93
2016-07-12 05:00:00,214.95,111.49
2016-07-13 05:00:00,214.92,111.22
2016-07-14 05:00:00,216.12,111.98
2016-07-15 05:00:00,215.83,111.8
2016-07-18 05:00:00,216.4092,112.54
2016-07-19 05:00:00,216.19,112.13
2016-07-20 05:00:00,217.085,113.44
2016-07-21 05:00:00,216.265,113.18
2016-07-22 05:00:00,217.24,113.65
2016-07-25 05:00:00,216.65,113.66
2016-07-26 05:00:00,216.75,113.79
2016-07-27 05:00:00,216.52,114.58
2016-07-28 05:00:00,216.77,114.98
2016-07-29 05:00:00,217.12,115.23
2016-08-01 05:00:00,216.94,115.84
2016-08-02 05:00:00,215.5492,114.96
2016-08-03 05:00:00,216.18,115.34
2016-08-04 05:00:00,216.4097,115.67
2016-08-05 05:00:00,218.18,116.78
2016-08-08 05:00:00,218.05,116.65
2016-08-09 05:00:00,218.18,116.92
2016-08-10 05:00:00,217.64,116.62
2016-08-11 05:00:00,218.65,117.12
2016-08-12 05:00:00,218.46,117.2
2016-08-15 05:00:00,219.09,117.7
2016-08-16 05:00:00,217.96,117.05
2016-08-17 05:00:00,218.37,117.26
2016-08-18 05:00:00,218.86,117.29
2016-08-19 05:00:00,218.54,117.26
2016-08-22 05:00:00,218.53,117.35
2016-08-23 05:00:00,218.97,117.56
2016-08-24 05:00:00,217.85,116.8
2016-08-25 05:00:00,217.7,116.61
2016-08-26 05:00:00,217.29,116.78
2016-08-29 05:00:00,218.3608,116.94
2016-08-30 05:00:00,218.0,116.56
2016-08-31 05:00:00,217.38,116.44
2016-09-01 05:00:00,217.39,116.74
2016-09-02 05:00:00,218.37,117.12
2016-09-06 05:00:00,219.0308,117.85
2016-09-07 05:00:00,219.01,117.92
2016-09-08 05:00:00,218.51,117.23
2016-09-09 05:00:00,213.28,114.28
2016-09-12 05:00:00,216.34,116.33
2016-09-13 05:00:00,213.23,115.29
2016-09-14 05:00:00,213.15,115.84
2016-09-15 05:00:00,215.28,117.64
2016-09-16 05:00:00,213.37,117.29
2016-09-19 05:00:00,213.41,116.78
2016-09-20 05:00:00,213.42,117.0
2016-09-21 05:00:00,215.82,118.15
2016-09-22 05:00:00,217.18,119.09
2016-09-23 05:00:00,215.99,118.33
2016-09-26 05:00:00,214.24,117.34
2016-09-27 05:00:00,215.57,118.5
2016-09-28 05:00:00,216.64,118.7
2016-09-29 05:00:00,214.68,117.84
2016-09-30 05:00:00,216.3,118.72
2016-10-03 05:00:00,215.78,118.55
2016-10-04 05:00:00,214.68,118.37
2016-10-05 05:00:00,215.63,118.79
2016-10-06 05:00:00,215.78,118.73
2016-10-07 05:00:00,215.04,118.47
2016-10-10 05:00:00,216.16,119.22
2016-10-11 05:00:00,213.43,117.52
2016-10-12 05:00:00,213.71,117.42
2016-10-13 05:00:00,213.01,117.0
2016-10-14 05:00:00,213.12,117.14
2016-10-17 05:00:00,212.38,116.82
2016-10-18 05:00:00,213.71,117.86
2016-10-19 05:00:00,214.28,117.85
2016-10-20 05:00:00,213.88,117.71
2016-10-21 05:00:00,213.98,118.15
2016-10-24 05:00:00,214.89,119.57
2016-10-25 05:00:00,214.17,119.19
2016-10-26 05:00:00,213.74,118.38
2016-10-27 05:00:00,213.17,117.84
2016-10-28 05:00:00,212.54,117.1
2016-10-31 05:00:00,212.55,116.99
2016-11-01 05:00:00,211.01,116.11
2016-11-02 05:00:00,209.74,115.18
2016-11-03 05:00:00,208.78,114.05
2016-11-04 05:00:00,208.55,113.65
2016-11-07 06:00:00,213.15,116.35
2016-11-08 06:00:00,214.11,117.11
2016-11-09 06:00:00,216.3792,117.65
2016-11-10 06:00:00,216.92,115.75
2016-11-11 06:00:00,216.42,115.8
2016-11-14 06:00:00,216.59,114.63
2016-11-15 06:00:00,218.28,116.22
2016-11-16 06:00:00,217.87,116.91
2016-11-17 06:00:00,218.99,117.76
2016-11-18 06:00:00,218.5,117.32
2016-11-21 06:00:00,220.15,118.54
2016-11-22 06:00:00,220.58,118.9
2016-11-23 06:00:00,220.7,118.42
2016-11-25 06:00:00,221.52,118.8
2016-11-28 06:00:00,220.48,118.53
2016-11-29 06:00:00,220.91,118.94
2016-11-30 06:00:00,220.38,117.5
2016-12-01 06:00:00,219.57,115.47
2016-12-02 06:00:00,219.68,115.7
2016-12-05 06:00:00,221.0,116.6
2016-12-06 06:00:00,221.7,116.88
2016-12-07 06:00:00,224.6,118.36
2016-12-08 06:00:00,225.15,118.57
2016-12-09 06:00:00,226.51,119.5
2016-12-12 06:00:00,226.25,118.96
2016-12-13 06:00:00,227.76,120.46
2016-12-14 06:00:00,225.88,120.21
2016-12-15 06:00:00,226.81,120.4
2016-12-16 06:00:00,225.04,119.6
2016-12-19 06:00:00,225.53,120.09
2016-12-20 06:00:00,226.4,120.55
2016-12-21 06:00:00,225.77,120.46
2016-12-22 06:00:00,225.38,120.12
2016-12-23 06:00:00,225.71,120.2
2016-12-27 06:00:00,226.27,120.82
2016-12-28 06:00:00,224.4,119.88
2016-12-29 06:00:00,224.35,119.71
2016-12-30 06:00:00,223.53,118.48
2017-01-03 06:00:00,225.24,119.54
2017-01-04 06:00:00,226.58,120.19
2017-01-05 06:00:00,226.4,120.87
2017-01-06 06:00:00,227.21,121.93
2017-01-09 06:00:00,226.46,122.33
2017-01-10 06:00:00,226.46,122.6
2017-01-11 06:00:00,227.1,122.93
2017-01-12 06:00:00,226.53,122.74
2017-01-13 06:00:00,227.05,123.16
2017-01-17 06:00:00,226.25,122.79
2017-01-18 06:00:00,226.75,123.04
2017-01-19 06:00:00,225.91,122.98
2017-01-20 06:00:00,226.74,123.25
2017-01-23 06:00:00,226.15,123.35
2017-01-24 06:00:00,227.6,124.18
2017-01-25 06:00:00,229.57,125.43
2017-01-26 06:00:00,229.33,125.56
2017-01-27 06:00:00,228.97,125.8
2017-01-30 06:00:00,227.55,124.82
2017-01-31 06:00:00,227.53,124.57
2017-02-01 06:00:00,227.62,125.43
2017-02-02 06:00:00,227.77,125.32
2017-02-03 06:00:00,229.34,125.68
2017-02-06 06:00:00,228.93,125.83
2017-02-07 06:00:00,228.94,126.29
2017-02-08 06:00:00,229.24,126.5
2017-02-09 06:00:00,230.6,126.96
2017-02-10 06:00:00,231.51,127.38
2017-02-13 06:00:00,232.77,128.1
2017-02-14 06:00:00,233.7,128.53
2017-02-15 06:00:00,234.92,129.29
2017-02-16 06:00:00,234.72,129.25
2017-02-17 06:00:00,235.09,129.81
2017-02-21 06:00:00,236.49,130.45
2017-02-22 06:00:00,236.28,130.5
2017-02-23 06:00:00,236.44,130.01
2017-02-24 06:00:00,236.74,130.26
2017-02-27 06:00:00,237.11,130.42
2017-02-28 06:00:00,236.47,130.02
2017-03-01 06:00:00,239.78,131.44
2017-03-02 06:00:00,238.27,130.78
2017-03-03 06:00:00,238.42,131.02
2017-03-06 06:00:00,237.71,130.73
2017-03-07 06:00:00,237.0,130.51
2017-03-08 06:00:00,236.56,130.74
2017-03-09 06:00:00,236.86,130.84
2017-03-10 06:00:00,237.69,131.39
2017-03-13 05:00:00,237.81,131.61
2017-03-14 05:00:00,236.9,131.29
2017-03-15 05:00:00,238.95,132.1
2017-03-16 05:00:00,238.48,132.01
2017-03-17 05:00:00,237.03,131.69
2017-03-20 05:00:00,236.77,131.81
2017-03-21 05:00:00,233.73,129.81
2017-03-22 05:00:00,234.28,130.69
2017-03-23 05:00:00,234.03,130.36
2017-03-24 05:00:00,233.86,130.63
2017-03-27 05:00:00,233.62,130.84
2017-03-28 05:00:00,235.32,131.64
2017-03-29 05:00:00,235.54,132.25
2017-03-30 05:00:00,236.29,132.47
2017-03-31 05:00:00,235.74,132.38
2017-04-03 05:00:00,235.33,132.3
2017-04-04 05:00:00,235.48,132.51
2017-04-05 05:00:00,234.78,131.97
2017-04-06 05:00:00,235.44,132.04
2017-04-07 05:00:00,235.2,131.97
2017-04-10 05:00:00,235.34,132.02
2017-04-11 05:00:00,235.06,131.45
2017-04-12 05:00:00,234.03,130.92
2017-04-13 05:00:00,232.51,130.4
2017-04-17 05:00:00,234.57,131.48
2017-04-18 05:00:00,233.87,131.28
2017-04-19 05:00:00,233.44,131.49
2017-04-20 05:00:00,235.34,132.59
2017-04-21 05:00:00,234.59,132.56
2017-04-24 05:00:00,237.17,134.16
2017-04-25 05:00:00,238.55,135.13
2017-04-26 05:00:00,238.4,134.94
2017-04-27 05:00:00,238.6,135.75
2017-04-28 05:00:00,238.08,135.99
2017-05-01 05:00:00,238.68,137.2
2017-05-02 05:00:00,238.77,137.43
2017-05-03 05:00:00,238.48,136.99
2017-05-04 05:00:00,238.76,137.04
2017-05-05 05:00:00,239.7,137.54
2017-05-08 05:00:00,239.66,137.84
2017-05-09 05:00:00,239.44,138.32
2017-05-10 05:00:00,239.87,138.4
2017-05-11 05:00:00,239.38,138.29
2017-05-12 05:00:00,238.98,138.6
2017-05-15 05:00:00,240.3,139.04
2017-05-16 05:00:00,240.08,139.62
2017-05-17 05:00:00,235.82,136.07
2017-05-18 05:00:00,236.77,137.26
2017-05-19 05:00:00,238.31,137.84
2017-05-22 05:00:00,239.52,139.0
2017-05-23 05:00:00,240.05,139.14
2017-05-24 05:00:00,240.61,139.78
2017-05-25 05:00:00,241.76,140.97
2017-05-26 05:00:00,241.71,141.22
2017-05-30 05:00:00,241.5,141.34
2017-05-31 05:00:00,241.44,141.29
2017-06-01 05:00:00,243.36,141.84
2017-06-02 05:00:00,244.17,143.46
2017-06-05 05:00:00,243.99,143.43
2017-06-06 05:00:00,243.21,142.86
2017-06-07 05:00:00,243.66,143.42
2017-06-08 05:00:00,243.78,143.57
2017-06-09 05:00:00,243.41,139.98
2017-06-12 05:00:00,243.36,139.23
2017-06-13 05:00:00,244.55,140.36
2017-06-14 05:00:00,244.24,139.75
2017-06-15 05:00:00,243.77,139.13
2017-06-16 05:00:00,242.64,138.15
2017-06-19 05:00:00,244.66,140.46
2017-06-20 05:00:00,243.01,139.36
2017-06-21 05:00:00,242.95,140.74
2017-06-22 05:00:00,242.84,140.7
2017-06-23 05:00:00,243.13,141.24
2017-06-26 05:00:00,243.29,140.58
2017-06-27 05:00:00,241.33,138.03
2017-06-28 05:00:00,243.49,140.02
2017-06-29 05:00:00,241.35,137.59
2017-06-30 05:00:00,241.8,137.64
2017-07-03 05:00:00,242.21,136.19
2017-07-05 05:00:00,242.77,137.53
2017-07-06 05:00:00,240.55,136.29
2017-07-07 05:00:00,242.11,137.76
2017-07-10 05:00:00,242.37,138.66
2017-07-11 05:00:00,242.19,139.05
2017-07-12 05:00:00,244.01,140.7
2017-07-13 05:00:00,244.42,141.01
2017-07-14 05:00:00,245.56,142.12
2017-07-17 05:00:00,245.53,142.19
2017-07-18 05:00:00,245.66,143.14
2017-07-19 05:00:00,246.99,143.98
2017-07-20 05:00:00,247.1,144.17
2017-07-21 05:00:00,246.88,144.11
2017-07-24 05:00:00,246.82,144.77
2017-07-25 05:00:00,247.42,144.4
2017-07-26 05:00:00,247.43,144.87
2017-07-27 05:00:00,247.2,143.96
2017-07-28 05:00:00,246.91,143.84
2017-07-31 05:00:00,246.77,143.23
2017-08-01 05:00:00,247.32,143.56
2017-08-02 05:00:00,247.44,143.95
2017-08-03 05:00:00,246.96,143.39
2017-08-04 05:00:00,247.41,143.65
2017-08-07 05:00:00,247.87,144.56
2017-08-08 05:00:00,247.26,144.31
2017-08-09 05:00:00,247.25,144.12
2017-08-10 05:00:00,243.76,141.03
2017-08-11 05:00:00,244.12,142.1
2017-08-14 05:00:00,246.54,143.93
2017-08-15 05:00:00,246.51,144.03
2017-08-16 05:00:00,246.94,144.28
2017-08-17 05:00:00,243.09,141.33
2017-08-18 05:00:00,242.71,141.23
2017-08-21 05:00:00,242.9,141.05
2017-08-22 05:00:00,245.44,143.2
2017-08-23 05:00:00,244.56,142.69
2017-08-24 05:00:00,243.99,142.27
2017-08-25 05:00:00,244.56,141.97
2017-08-28 05:00:00,244.57,142.41
2017-08-29 05:00:00,244.85,142.97
2017-08-30 05:00:00,246.01,144.65
2017-08-31 05:00:00,247.49,146.2
2017-09-01 05:00:00,247.84,146.0
2017-09-05 05:00:00,246.06,144.69
2017-09-06 05:00:00,246.9,145.13
2017-09-07 05:00:00,246.87,145.47
2017-09-08 05:00:00,246.58,144.21
2017-09-11 05:00:00,249.21,145.87
2017-09-12 05:00:00,250.05,146.22
2017-09-13 05:00:00,250.17,146.42
2017-09-14 05:00:00,250.09,145.56
2017-09-15 05:00:00,249.19,146.06
2017-09-18 05:00:00,249.72,145.55
2017-09-19 05:00:00,249.97,145.8
2017-09-20 05:00:00,250.06,145.35
2017-09-21 05:00:00,249.39,144.46
2017-09-22 05:00:00,249.44,144.32
2017-09-25 05:00:00,248.93,142.8
2017-09-26 05:00:00,249.08,143.17
2017-09-27 05:00:00,250.05,144.46
2017-09-28 05:00:00,250.35,144.41
2017-09-29 05:00:00,251.23,145.45
2017-10-02 05:00:00,252.32,145.58
2017-10-03 05:00:00,252.86,145.89
2017-10-04 05:00:00,253.16,146.03
2017-10-05 05:00:00,254.66,147.46
2017-10-06 05:00:00,254.37,147.66
2017-10-09 05:00:00,253.95,147.49
2017-10-10 05:00:00,254.62,147.6
2017-10-11 05:00:00,255.02,148.04
2017-10-12 05:00:00,254.64,147.77
2017-10-13 05:00:00,254.95,148.34
2017-10-16 05:00:00,255.29,148.85
2017-10-17 05:00:00,255.47,149.04
2017-10-18 05:00:00,255.72,148.86
2017-10-19 05:00:00,255.79,148.31
2017-10-20 05:00:00,257.11,148.71
2017-10-23 05:00:00,256.11,147.74
2017-10-24 05:00:00,256.56,147.99
2017-10-25 05:00:00,255.29,147.43
2017-10-26 05:00:00,255.62,146.96
2017-10-27 05:00:00,257.71,151.24
2017-10-30 05:00:00,256.75,151.58
2017-10-31 05:00:00,257.15,152.15
2017-11-01 05:00:00,257.49,152.1
2017-11-02 05:00:00,257.59,151.81
2017-11-03 05:00:00,258.45,153.27
2017-11-06 06:00:00,258.85,153.79
2017-11-07 06:00:00,258.67,153.88
